monomer1_name,monomer2_name,solvent,temperature,polymerization_type,method,r1r2,r_product_class,pca_component_1,pca_component_2,near_Benzene,distance_to_Benzene,near_o-Dichlorobenzene,distance_to_o-Dichlorobenzene,near_Benzonitrile,distance_to_Benzonitrile,near_Dioxane,distance_to_Dioxane,near_Bis(2-methoxyethyl)_ether,distance_to_Bis(2-methoxyethyl)_ether,near_Ethanol,distance_to_Ethanol,near_2-(2-Methoxyethoxy)ethanol,distance_to_2-(2-Methoxyethoxy)ethanol,near_DMSO,distance_to_DMSO,near_Methanol,distance_to_Methanol
styrene,glycidyl methacrylate,cyclohexanone,120.0,free radical,solvent,0.3017019999999999,0,0.4306317057939814,1.3014845200507406,False,0.29895032455069553,True,0.07657231423181265,False,0.49315117041289275,False,0.33245183104961473,False,0.33743636189379433,False,0.6319818683207744,False,0.6862455702047779,False,0.6862455702047779,False,0.7198526101801712
glycidyl acrylate,styrene,tetrahydrofuran,60.0,free radical,solvent,0.102,0,0.31072300898798044,1.298667481693528,False,0.3530704739468583,True,0.054904339322902104,False,0.5425404428297765,False,0.3864078281516936,False,0.3868964626463917,False,0.6745601715664924,False,0.745278760461629,False,0.745278760461629,False,0.7649852268960491
N-(2-thiazolyl)methacrylamide,methyl methacrylate,dimethyl formamide,70.0,free radical,solvent,1.6048,1,0.8138717945907613,0.7565417439801838,False,0.38978630004730147,False,0.6881724567934486,False,0.23314145713080428,False,0.35841181671950145,False,0.36209019287728006,True,0.2057106426503147,True,0.10289393910551328,True,0.10289393910551328,True,0.20039524402829734
N-(2-thiazolyl)methacrylamide,vinyl acetate,dimethyl formamide,70.0,free radical,solvent,0.32,0,0.45547778085187285,0.5411338231609216,False,0.4814717404779467,False,0.7384606814225114,False,0.3265888154810404,False,0.4542063944338625,False,0.44306787927786756,False,0.22470070715023505,False,0.3177626263609867,False,0.3177626263609867,True,0.22530281738792607
Methylacrylate,2-Hydroxyethylacrylate,2-ethoxyethanol,60.0,free radical,solvent,1.0,1,0.6142364809142687,0.6597487943693141,False,0.3689795335477856,False,0.6643787468275744,True,0.17779351699497087,False,0.33606116412005943,False,0.33010474568034326,True,0.03788431430062031,True,0.12633016797945465,True,0.12633016797945465,True,0.0645808962426795
Ethylacrylate,2-Hydroxyethylacrylate,2-methoxyethanol,60.0,free radical,solvent,0.44,0,0.6951994027915068,0.6335241460713879,False,0.42035404823559963,False,0.7225535071015896,False,0.22640608871816084,False,0.38655904634777627,False,0.38333253515336235,True,0.10121718505389836,True,0.06865983201965037,True,0.06865983201965037,True,0.03162470245847412
Butylacrylate,2-Hydroxyethylacrylate,2-methoxyethanol,60.0,free radical,solvent,0.2162,0,0.715148897343476,0.6652562089573699,False,0.4006712175959538,False,0.704472359360223,False,0.20925398183070812,False,0.3668419943111974,False,0.3649036419194673,True,0.10351179233415851,True,0.03160019834733589,True,0.03160019834733589,True,0.06594110618703723
acrylamide,styrene,dioxane,70.0,free radical,solvent,1.7526,1,0.4791328765274115,0.9964802922766618,True,0.05001849417764853,False,0.3016130891632868,False,0.19746564662356533,True,0.06129215554992568,True,0.05179134332837824,False,0.32911169843318333,False,0.4026223762283473,False,0.4026223762283473,False,0.4192416250322748
acrylamide,styrene,ethanol,70.0,free radical,solvent,0.432,0,0.5561786199572729,0.7065737162560216,False,0.3126785571607685,False,0.5999283534250128,True,0.1355478633134504,False,0.2813586419850659,False,0.27321089179027896,True,0.06129215554992563,True,0.1822545847341856,True,0.1822545847341856,True,0.13914139254696695
Methyl Methacrylate,Styrene,acetonitrile,60.0,free radical,solvent,0.22,0,0.43221809814490886,0.8916288635354098,False,0.1561611729183865,False,0.3885712707653395,True,0.17174056416000194,True,0.144037243053291,True,0.12888817374023784,False,0.2678421917140172,False,0.36711561770871565,False,0.36711561770871565,False,0.3574986223543781
t-Butyl Acrylate,2-Hydroxyethyl Methacrylate,"1,4-Dioxane",50.0,free radical,solvent,1.031646,1,0.5283239640758425,1.0919958714344216,True,0.07445753293907059,False,0.24780063137167982,False,0.2640342042974811,True,0.1051664382144399,True,0.1137096998472931,False,0.40425118755577516,False,0.45522634926959116,False,0.45522634926959116,False,0.4905118335475022
Methyl Methacrylate,N-Vinyl Carbazole,toluene and methanol,25.0,free radical,solvent,0.6169,0,0.6266426892197027,0.9908392282397184,True,0.10564274919657621,False,0.38884500380753434,True,0.1575926882163373,True,0.086952103353804,True,0.09981088430690684,False,0.2934581409792335,False,0.32280564411445684,False,0.32280564411445684,False,0.3717147271647309
t-Butyl Acrylate,2-Hydroxyethyl Methacrylate,"N,N-Dimethylformamide",50.0,free radical,solvent,0.91392,0,0.6525809646740037,0.8773971008121776,False,0.1899574343916295,False,0.4926411514776953,True,0.07074667728671025,False,0.15761212085705392,False,0.16060281882212507,True,0.18337526540140128,True,0.20786436544145587,True,0.20786436544145587,False,0.25653078711960015
tolylisocyanide,styrene,toluene,60.0,free radical,solvent,0.01352197,0,0.2819344500335729,1.2353325044937922,False,0.32589430255467905,True,0.08630293550216546,False,0.5069570912105062,False,0.35765435705242415,False,0.3555771336726303,False,0.633522433394968,False,0.7123567474818935,False,0.7123567474818935,False,0.7243548910764643
tolylisocyanide,styrene,toluene,60.0,free radical,solvent,0.00665408,0,0.2819344500335729,1.2353325044937922,False,0.32589430255467905,True,0.08630293550216546,False,0.5069570912105062,False,0.35765435705242415,False,0.3555771336726303,False,0.633522433394968,False,0.7123567474818935,False,0.7123567474818935,False,0.7243548910764643
tolylisocyanide,styrene,toluene,60.0,free radical,solvent,0.0072051,0,0.2819344500335729,1.2353325044937922,False,0.32589430255467905,True,0.08630293550216546,False,0.5069570912105062,False,0.35765435705242415,False,0.3555771336726303,False,0.633522433394968,False,0.7123567474818935,False,0.7123567474818935,False,0.7243548910764643
Methyl methacrylate,ortho-Chlorophenyl acrylate,benzene,50.0,free radical,solvent,0.4559999999999999,0,0.45105170075268936,1.0394199818226526,True,0.07656743323373447,False,0.251206927088625,False,0.2487271787271699,True,0.10280637434870589,True,0.09798166526266712,False,0.3799355197814172,False,0.4536156492033804,False,0.4536156492033804,False,0.4702356322373272
Methyl methacrylate,ortho-Chlorophenyl acrylate,benzene,50.0,free radical,solvent,0.546,0,0.45105170075268936,1.0394199818226526,True,0.07656743323373447,False,0.251206927088625,False,0.2487271787271699,True,0.10280637434870589,True,0.09798166526266712,False,0.3799355197814172,False,0.4536156492033804,False,0.4536156492033804,False,0.4702356322373272
Methyl methacrylate,para-Chlorophenyl acrylate,benzene,50.0,free radical,solvent,0.327,0,0.43640139325484245,0.9928197030237894,True,0.09148531654742743,False,0.29087144100388335,False,0.2226015804945804,True,0.10349442007234703,True,0.09237281638658018,False,0.34602164195305024,False,0.4286717714565289,False,0.4286717714565289,False,0.4368425804045506
styrene,2-hydroxyethyl methacrylate,isopropyl alcohol,60.0,free radical,solvent,0.3127,0,0.6621072325458882,1.035626689034201,True,0.13882178968942593,False,0.38485603689772985,False,0.2101891572081511,True,0.13149304539173515,True,0.14619647613122022,False,0.34110263531519547,False,0.35604252622376054,False,0.35604252622376054,False,0.4144246044129859
"N,N-Dimethylacrylamide",Styrene,toluene,50.0,free radical,solvent,0.2829,0,0.36274946088467924,1.2560970373301252,False,0.2881166715317566,True,0.01754174298814035,False,0.47953378645307504,False,0.32171617109593786,False,0.3230500211960185,False,0.6136138633477872,False,0.680833769622493,False,0.680833769622493,False,0.7036110601691177
cyclohexyl acrylate,N-vinyl-2-pyrrolidone,dioxane,75.0,free radical,solvent,0.1582339999999999,0,0.4706461564686691,1.0349523612367935,True,0.056526362842593686,False,0.2630389116257641,False,0.23413663118314654,True,0.08385979896773911,True,0.0803572975530284,False,0.3677017683915393,False,0.43795471280551956,False,0.43795471280551956,False,0.45756154381803193
styrene,acrylamide,benzene,90.0,free radical,solvent,6.123800000000001,1,0.524455758688887,1.0176388865677841,True,1.790180836524724e-15,False,0.30431567538162646,False,0.19435677122865497,True,0.033842585231783205,True,0.039477903059945973,False,0.3331475097257329,False,0.39276003833689094,False,0.39276003833689094,False,0.420952029517945
decyl acrylate,octadecyl acrylate,toluene,60.0,free radical,solvent,0.81,0,0.39158762463271474,1.2405283298711194,False,0.2594872732594784,True,0.04593142598872051,False,0.45229798105611096,False,0.2932597985142339,False,0.29542466655436367,False,0.5878361430682206,False,0.6521482575481012,False,0.6521482575481012,False,0.6774067940046569
Methyl alpha-Cyanoacrylate,Methyl methacrylate,benzene,60.0,free radical,solvent,0.01,0,0.42942321594612837,0.9145235895244305,True,0.14022820210105313,False,0.3655615436662415,False,0.1829235322841267,True,0.13225770718242008,True,0.11708692834447089,False,0.28668823516033864,False,0.38256012706675885,False,0.38256012706675885,False,0.3768636726856177
Methyl alpha-Cyanoacrylate,Alpha-Methylstyrene,benzene,60.0,free radical,solvent,5e-05,0,0.5190511985509851,1.1056800284310013,True,0.08820687008880358,False,0.23148117758818268,False,0.27966813402437973,True,0.12002672221841279,True,0.12767983409755573,False,0.41967673915560344,False,0.471644926647988,False,0.471644926647988,False,0.5062745434746397
2-Hydroxyethyl methacrylate,t-Butyl acrylate,"N,N-Dimethylformamide",50.0,free radical,solvent,0.91392,0,0.6525809646740033,0.8773971008121771,False,0.18995743439162954,False,0.49264115147769544,True,0.07074667728670962,False,0.15761212085705392,False,0.16060281882212502,True,0.18337526540140078,True,0.20786436544145565,True,0.20786436544145565,False,0.2565307871195997
styrene,butyl acrylate,benzonitrile,50.0,free radical,solvent,0.24222,0,0.4598211791412704,0.9509588075347887,True,0.09286475011081452,False,0.3376337733404889,True,0.177034515094383,True,0.08787188860776243,True,0.07310358549233985,False,0.29809572813333696,False,0.3826353274348087,False,0.3826353274348087,False,0.3889266754889373
ethyl alpha-cyanocinnamate,vinyl acetate,ethyl acetate,70.0,free radical,solvent,0.0,0,0.5637336859191491,0.9903137978079676,True,0.04784784261842561,False,0.34904802916169303,True,0.15694838644546247,True,0.024147226195037803,True,0.03805938166113444,False,0.2975385540444886,False,0.3489755901969964,False,0.3489755901969964,False,0.383016193128683
"N,N-Divinylaniline",Divinyl Sulfone,benzene,60.0,free radical,solvent,0.00126,0,0.5397717212826206,1.1330383978671437,True,0.11641145097585234,False,0.2284810311441553,False,0.3016286532263818,True,0.14558570254721778,False,0.15522612656245857,False,0.4422524554925642,False,0.4872880020298964,False,0.4872880020298964,False,0.5271691423162459
acrylonitrile,maleic anhydride,benzene,60.0,free radical,solvent,0.0003,0,0.528178316141744,0.7165431136653921,False,0.30111878369454065,False,0.5817894362309789,True,0.13723268539899072,False,0.2711568873560799,False,0.26174579872932974,True,0.09063717038970111,True,0.211255068063013,True,0.211255068063013,True,0.1676285309643515
Divinyl Ether,Maleic Anhydride,dimethylformamide,50.0,free radical,solvent,0.022512,0,0.6618444896974801,0.7981367640072643,False,0.25895336494574744,False,0.563255499884956,True,0.07718042216277997,False,0.22526869521645862,False,0.22465463917140333,True,0.1102146828029801,True,0.13388021775194192,True,0.13388021775194192,True,0.17696613026108596
butyl acrylate,isobornyl acrylate,"N,N-dimethylformamide",80.0,free radical,solvent,1.3,1,0.5735293703576926,0.7862834066189522,False,0.23650280646236677,False,0.5320204535788451,True,0.05454599313168691,False,0.203984523535064,False,0.19741627528140135,True,0.09872614974937272,True,0.1913071923660133,True,0.1913071923660133,True,0.18923168630062856
vinyl cinnamate,methacrylonitrile,cyclohexanone,70.0,free radical,solvent,0.6,0,0.4103983891893565,1.2097737693413817,False,0.22343879859052262,True,0.0814640225375122,False,0.4163810051223217,False,0.2572162429172892,False,0.2594751824415475,False,0.5522497079522141,False,0.61609900690972,False,0.61609900690972,False,0.6416855193055783
ethyl alpha-hydroxymethylacrylate,styrene,ethyl acetate,60.0,free radical,solvent,0.2662079999999999,0,0.4608760655965591,1.0880218301258615,True,0.09484796317061331,False,0.21125299467310377,False,0.2849987309975508,True,0.1278134691965093,True,0.12843962692027863,False,0.42045721704635763,False,0.4866129482359957,False,0.4866129482359957,False,0.5099077731195216
Methyl methacrylate,2-Methyl-5-vinyl-tetrazole,dimethylformamide,65.0,free radical,solvent,0.48,0,0.5411159510137492,0.7851011948584342,False,0.2331337386004324,False,0.5209316243202924,True,0.07435774911545748,False,0.20235606738134548,False,0.19365768355656246,True,0.11573381036767873,True,0.2191884148871076,True,0.2191884148871076,True,0.20608066191782096
glycidyl methacrylate,styrene,chlorobenzene,60.0,free radical,solvent,0.2385,0,0.3025624171631408,1.2557212446215136,False,0.32545332112283837,True,0.05952570755006084,False,0.511077813196344,False,0.3580908751939321,False,0.35724189419946334,False,0.6405514615914721,False,0.7154257264727333,False,0.7154257264727333,False,0.7312492293191325
styrene,α-methylene γ-butyrolactone,dimethyl sulfoxide,60.0,free radical,solvent,0.063,0,0.42979284092724096,1.0448709123246527,True,0.09850203665900015,False,0.2390416883437742,False,0.2658455084645425,True,0.1240518874437237,True,0.1183392991746352,False,0.3944705944409141,False,0.47144533079879386,False,0.47144533079879386,False,0.4850817118871237
methyl methacrylate,4-methoxystyrene,toluene,25.0,free radical,solvent,0.0928,0,0.31113602853285705,1.2880874534345736,False,0.3444528045961323,True,0.050497865460811295,False,0.5333363805054567,False,0.37768850144388166,False,0.37794519521756714,False,0.664959350036188,False,0.7363903940125114,False,0.7363903940125114,False,0.7554377351926571
sodium allyl sulfonate,acrylonitrile,dimethyl sulfoxide,45.0,free radical,solvent,0.38,0,0.5269933154456043,0.6508182733874164,False,0.36682939010978344,False,0.6446615149841403,False,0.19768201518865144,False,0.3368762902604556,False,0.32747065965018457,True,0.10123806470629426,True,0.21365253279722252,True,0.21365253279722252,True,0.1421872532920367
sodium allyl sulfonate,acrylonitrile,dimethyl sulfoxide,45.0,free radical,solvent,0.35,0,0.5269933154456043,0.6508182733874164,False,0.36682939010978344,False,0.6446615149841403,False,0.19768201518865144,False,0.3368762902604556,False,0.32747065965018457,True,0.10123806470629426,True,0.21365253279722252,True,0.21365253279722252,True,0.1421872532920367
2-Isopropenyl-2-Oxazoline,Ethyl acrylate,p-xylene,80.0,free radical,solvent,0.2641,0,0.323859520671004,1.2407886303757076,False,0.30005775922056865,True,0.04820161730148837,False,0.4867299911265957,False,0.33285225944478847,False,0.33230468025270943,False,0.6171935662236819,False,0.6906672474915101,False,0.6906672474915101,False,0.7077918779159657
2-Isopropenyl-2-Oxazoline,Butyl acrylate,p-xylene,80.0,free radical,solvent,0.3359999999999999,0,0.34380901522297236,1.2725206932616895,False,0.31240675618236696,True,0.015638225167324566,False,0.5031471155274562,False,0.34591791337334343,False,0.34693033824529573,False,0.6364912367723958,False,0.7050028868439308,False,0.7050028868439308,False,0.7266642098118946
2-Isopropenyl-2-Oxazoline,Methyl methacrylate,p-xylene,80.0,free radical,solvent,0.6830999999999999,0,0.27380194822982834,1.2117178651501386,False,0.31700785893289074,True,0.10548259160762304,False,0.49384385396758423,False,0.34788894905100315,False,0.34484056913247135,False,0.6180791423358151,False,0.6997271209056147,False,0.6997271209056147,False,0.7089130091860116
n-butyl acrylate,styrene,methanol,50.0,free radical,solvent,0.3036,0,0.5310227239226677,0.7356960071814578,False,0.28201934733105655,False,0.5643456789692255,True,0.11930610442454373,False,0.25190813859385996,False,0.2426161243872828,True,0.09388050874116735,True,0.21194346667592015,True,0.21194346667592015,True,0.17703451509438278
n-butyl acrylate,styrene,methanol,50.0,free radical,solvent,0.2888,0,0.5310227239226677,0.7356960071814578,False,0.28201934733105655,False,0.5643456789692255,True,0.11930610442454373,False,0.25190813859385996,False,0.2426161243872828,True,0.09388050874116735,True,0.21194346667592015,True,0.21194346667592015,True,0.17703451509438278
stearyl methacrylate,styrene,benzene,50.0,free radical,solvent,1.212526,1,0.4260411047312787,1.2055551545292045,False,0.21212724454473952,True,0.09502480045778097,False,0.40585095608140653,False,0.24596724749160062,False,0.24893635701350242,False,0.5426444632570566,False,0.6043205200079445,False,0.6043205200079445,False,0.6317106696213878
stearyl methacrylate,styrene,benzene,50.0,free radical,solvent,0.950232,0,0.4260411047312787,1.2055551545292045,False,0.21212724454473952,True,0.09502480045778097,False,0.40585095608140653,False,0.24596724749160062,False,0.24893635701350242,False,0.5426444632570566,False,0.6043205200079445,False,0.6043205200079445,False,0.6317106696213878
stearyl methacrylate,styrene,benzene,50.0,free radical,solvent,0.89658,0,0.4260411047312787,1.2055551545292045,False,0.21212724454473952,True,0.09502480045778097,False,0.40585095608140653,False,0.24596724749160062,False,0.24893635701350242,False,0.5426444632570566,False,0.6043205200079445,False,0.6043205200079445,False,0.6317106696213878
2-Hydroxyethylmethacrylate,"2,3-Dihydroxypropylmethacrylate",2-Methoxyethanol,60.0,free radical,solvent,0.9955000000000002,0,0.8406406444189747,0.8119061950639823,False,0.3772251612996502,False,0.6666863157896535,False,0.24700199538736767,False,0.348350121389475,False,0.35448891498725316,False,0.2513599614693486,True,0.16152150970778625,True,0.16152150970778625,False,0.2585288130218648
2-Hydroxyethylmethacrylate,"2,3-Dihydroxypropylmethacrylate",2-Methoxyethanol,60.0,free radical,solvent,1.0065000000000002,1,0.8406406444189747,0.8119061950639823,False,0.3772251612996502,False,0.6666863157896535,False,0.24700199538736767,False,0.348350121389475,False,0.35448891498725316,False,0.2513599614693486,True,0.16152150970778625,True,0.16152150970778625,False,0.2585288130218648
1-Acrylamido-1-deoxy-D-glucitol,Methyl methacrylate,methanol,50.0,free radical,solvent,0.8693199999999999,0,0.5530858130354567,0.6685796395177941,False,0.3502314063058802,False,0.6349930780949833,True,0.17302387463963093,False,0.3191515239528874,False,0.3107535530194749,True,0.06999177079049333,True,0.18534529796604252,True,0.18534529796604252,True,0.12250456161484531
1-Acrylamido-1-deoxy-D-glucitol,Styrene,methanol,50.0,free radical,solvent,0.15232,0,0.7748056663948975,0.9140879245407985,False,0.2709204274784794,False,0.5491704750073598,False,0.19596233036974287,False,0.24623255824211895,False,0.25538291716394274,False,0.268058605898707,True,0.2295021778011033,True,0.2295021778011033,False,0.31240254656015937
1-Deoxy-1-methacrylamido-D-glucitol,Styrene,methanol,50.0,free radical,solvent,0.01045,0,0.7024696123716266,0.9030785640507986,False,0.21169081132202125,False,0.5047356076714764,True,0.12654536694633978,False,0.18328811199272246,False,0.1903351592021927,False,0.22267122303095668,True,0.21825298781199717,True,0.21825298781199717,False,0.28419871940291636
1-Deoxy-1-methacrylamido-D-glucitol,Methyl methacrylate,methanol,50.0,free radical,solvent,0.1512,0,0.48074975901218625,0.6575702790277942,False,0.3627114783730014,False,0.6275894273071425,False,0.21220794795302636,False,0.33511820527737496,False,0.3241253864958228,True,0.14180395747514507,False,0.2584539679691833,False,0.2584539679691833,True,0.18884751954132334
Acrylamide,Methyl Vinyl Ketone,ethanol,60.0,free radical,solvent,1.0384,1,0.7562863621077757,0.5833691764456171,False,0.49227594884491144,False,0.7959468421179531,False,0.3002066559436156,False,0.4584415411265624,False,0.4563415161678451,True,0.18025586661574813,True,0.10596551825777774,True,0.10596551825777774,True,0.0978390050265589
Methacrylamide,Methyl Vinyl Ketone,dioxane,60.0,free radical,solvent,0.8844999999999998,0,0.5184695801661349,0.8269045353110199,False,0.19082826594256302,False,0.47390133641031457,True,0.0769931266132137,False,0.16195322593455982,False,0.1516603329578953,True,0.16248976520489783,False,0.25950759696253123,False,0.25950759696253123,True,0.25316087245984104
"N,N'-dimethylacrylamide",Methyl Vinyl Ketone,dioxane,60.0,free radical,solvent,0.247,0,0.5400873745636743,0.8825483597294193,True,0.1359919036425488,False,0.43051328581726805,True,0.07157146473405548,True,0.10490485799278745,True,0.09654778654593445,True,0.20027732967697115,False,0.2773766134479767,False,0.2773766134479767,False,0.29010792920003453
methyl acrylate,acrylonitrile,1-butyl-3-methylimidazolium tetrafluoroborate,338.0,free radical,solvent,0.2448,0,0.5690811715858739,0.6917621397311804,False,0.3289180469433616,False,0.6181957120383373,True,0.1470004612400185,False,0.29714110798171556,False,0.2895098386338359,True,0.04807037266938006,True,0.1684168785689247,True,0.1684168785689247,True,0.11992544925877618
Acrylonitrile,p-Vinylbenzoic acid,dimethylformamide,60.0,free radical,solvent,0.1368,0,0.548716925345063,0.5759676000347825,False,0.4423371220632933,False,0.7225875987619463,False,0.26457188633577444,False,0.41158264353851703,False,0.4028732739469023,True,0.13934473463181854,True,0.21929784571545693,True,0.21929784571545693,True,0.12577232857181614
methyl methacrylate,p-methoxystyrene,benzene,60.0,free radical,solvent,0.0928,0,0.4898274346414964,1.1527455632360488,True,0.1394737785631183,False,0.17760301040638043,False,0.33324808478945667,False,0.1726691905104444,False,0.1785046588117938,False,0.47257713657517364,False,0.5269087159199759,False,0.5269087159199759,False,0.5599807194105039
cyclododecyl acrylate,styrene,tetrahydrofuran,60.0,free radical,solvent,0.153,0,0.36914509137793855,1.3783246859819644,False,0.39270300390959273,True,0.10545224301395593,False,0.5869759715109226,False,0.4264846834840493,False,0.43028441231514686,False,0.7244263591378776,False,0.7827406728793478,False,0.7827406728793478,False,0.8132453732363509
ethyl acrylate,styrene,toluene,40.0,free radical,solvent,0.08664,0,0.2665511687952182,1.2244392326983025,False,0.33057701167492504,True,0.10495389163227552,False,0.5082312930704052,False,0.361668084842902,False,0.358816565192539,False,0.6326865009726741,False,0.7140657126939622,False,0.7140657126939622,False,0.7235221887035227
Methyl acrylate,2-Isopropenyl-2-oxazoline,Dimethylformamide,60.0,free radical,solvent,0.135,0,0.5078815571512448,0.7306434914399358,False,0.28747358310147575,False,0.5626170490248514,True,0.13699706879255177,False,0.25877979698258974,False,0.2484305347323624,True,0.1138383269188137,True,0.2335580591479028,True,0.2335580591479028,True,0.19234241890216036
Methyl acrylate,2-Isopropenyl-2-oxazoline,Dimethylformamide,85.0,free radical,solvent,0.861,0,0.5836611598591046,0.7193589962309952,False,0.30409895183484936,False,0.5976246436321051,True,0.11765939112332445,False,0.27166495158198833,False,0.26492367453626686,True,0.039675393837801526,True,0.15702225695111016,True,0.15702225695111016,True,0.1281468998491713
3-(4-vinylphenoxy)phthalide,acrylonitrile,"N,N-dimethylformamide",45.0,free radical,solvent,0.0253,0,0.9015183291671454,0.84015600485184,False,0.4167449524083851,False,0.6938986899496709,False,0.3066758448501302,False,0.3905994032657235,False,0.3985943514628966,False,0.3184349153085934,True,0.22400501197363218,True,0.22400501197363218,False,0.32151256769664766
alpha-methylene-gamma-butyrolactone,styrene,"N,N-dimethylformamide",60.0,free radical,solvent,0.1218,0,0.5523548926957936,0.8286872761077518,False,0.1910001905071711,False,0.4846860959642076,True,0.04321862952662669,False,0.15926448633629142,False,0.15163142063471852,True,0.14612142684739704,True,0.232705433248736,True,0.232705433248736,True,0.23658503353868854
acrylamide,n-butyl acrylate,dimethylformamide,70.0,free radical,solvent,0.43424,0,0.4516770907592751,0.5971760647429637,False,0.42671503259494015,False,0.6824092542828833,False,0.2788741919403083,False,0.40009229143090197,False,0.3886058396638395,True,0.19323685838431584,False,0.2997495751010926,False,0.2997495751010926,True,0.21573309850299102
p-ethoxystyrene,methyl methacrylate,toluene,50.0,free radical,solvent,0.0887999999999999,0,0.39773560139682,1.2865724193989114,False,0.2972931942462804,True,0.04053595307062117,False,0.4913649991807662,False,0.3311231812668068,False,0.3345296640057144,False,0.6284442701196209,False,0.6885611009050852,False,0.6885611009050852,False,0.7174215857731931
styrene,stearyl methacrylate,benzene,50.0,free radical,solvent,1.212526,1,0.4260411047312784,1.2055551545292045,False,0.2121272445447397,True,0.09502480045778074,False,0.40585095608140664,False,0.2459672474916008,False,0.24893635701350256,False,0.5426444632570567,False,0.6043205200079446,False,0.6043205200079446,False,0.631710669621388
styrene,stearyl methacrylate,benzene,50.0,free radical,solvent,0.950232,0,0.4260411047312784,1.2055551545292045,False,0.2121272445447397,True,0.09502480045778074,False,0.40585095608140664,False,0.2459672474916008,False,0.24893635701350256,False,0.5426444632570567,False,0.6043205200079446,False,0.6043205200079446,False,0.631710669621388
styrene,stearyl methacrylate,benzene,50.0,free radical,solvent,0.89658,0,0.4260411047312784,1.2055551545292045,False,0.2121272445447397,True,0.09502480045778074,False,0.40585095608140664,False,0.2459672474916008,False,0.24893635701350256,False,0.5426444632570567,False,0.6043205200079446,False,0.6043205200079446,False,0.631710669621388
methyl methacrylate,"1,1-diphenylethyl methacrylate",tetrahydrofuran,60.0,free radical,solvent,0.5544,0,0.320246563157391,1.2997316990935401,False,0.34824955192837165,True,0.04725039472584928,False,0.5385291239872738,False,0.3817103795353887,False,0.38253270662496475,False,0.6712471809065287,False,0.7407461824500642,False,0.7407461824500642,False,0.7615562171920405
methyl methacrylate,N-tert-butyl acrylamide,ethyl alcohol,60.0,free radical,solvent,0.7075,0,0.44385001272506946,0.6235549364301277,False,0.4022430186323732,False,0.6552278265356523,False,0.2610441817189779,False,0.3763238566172836,False,0.3644912476506283,True,0.18811483106709342,False,0.300511878051574,False,0.300511878051574,True,0.22222825954876282
N-methacryloyloxyphthalimide,acrylonitrile,dimethylformamide,60.0,free radical,solvent,0.341088,0,0.8104522595417617,0.7418352180046166,False,0.39731808679317665,False,0.697066270314407,False,0.23544945822338145,False,0.3655189571119822,False,0.36864869233056796,True,0.19865001938651225,True,0.09091784453792524,True,0.09091784453792524,True,0.18813606405917138
3-methylthienyl methacrylate,glycidyl methacrylate,dimethylformamide,60.0,free radical,solvent,0.5653271599999999,0,0.8133114499350724,0.8487575708159706,False,0.334602016095802,False,0.6215027104223764,False,0.2187915176129077,False,0.30670607477236217,False,0.3136805651839161,False,0.24795311654544933,True,0.17807868502998048,True,0.17807868502998048,False,0.2710241908553077
"4-Cyclopentene-1,3-dione",Vinylidene Chloride,benzene,65.0,free radical,solvent,0.36,0,0.5945333083289113,0.8137785107884531,False,0.21556881911918668,False,0.5161924016635066,True,0.022707697640624358,False,0.18210770150526648,False,0.17759596190735671,True,0.11834642678326576,True,0.19061421431563483,True,0.19061421431563483,True,0.20541500881039648
Maleic anhydride,Diphenyl vinyl phosphate,benzene,60.0,free radical,solvent,0.0,0,0.4739777473951144,1.1014992833840949,True,0.09788051786930416,False,0.2065059554392132,False,0.29128475730482195,True,0.1316566598575041,True,0.13438328680305203,False,0.42845887967178176,False,0.49060210276469307,False,0.49060210276469307,False,0.5172669900051986
Methylmethacrylate,N-vinylcarbazole,methanol,55.0,free radical,solvent,0.4275,0,0.7928502144339614,0.8977594929462163,False,0.293950085711451,False,0.5735002323134025,False,0.20725121450117126,False,0.2685167951351684,False,0.27718189327596116,False,0.2666050676558224,True,0.21729432897928663,True,0.21729432897928663,False,0.3042166577854682
styrene,alpha-methylstyrene,toluene,60.0,free radical,solvent,0.7056000000000001,0,0.3667452611251874,1.3774973102121515,False,0.39290035137372664,True,0.10443284845659559,False,0.5871405276491627,False,0.42669393020855045,False,0.43040655631175867,False,0.7244737018711793,False,0.783143813099416,False,0.783143813099416,False,0.8133552618378924
t-Butyl acrylate,2-Hydroxyethyl methacrylate,"N,N-Dimethylformamide",50.0,free radical,solvent,0.91392,0,0.6525809646740037,0.8773971008121776,False,0.1899574343916295,False,0.4926411514776953,True,0.07074667728671025,False,0.15761212085705392,False,0.16060281882212507,True,0.18337526540140128,True,0.20786436544145587,True,0.20786436544145587,False,0.25653078711960015
methyl methacrylate,styrene,toluene,60.0,free radical,solvent,0.2968,0,0.2771172785203307,1.1863408713055812,False,0.29939386003484303,True,0.1197515221202896,False,0.47261321740520074,False,0.3294478679894722,False,0.32563708795750773,False,0.595236275841228,False,0.6786752143461383,False,0.6786752143461383,False,0.6860332331325932
"1-(p-Allyloxyphenyl)-1,1,3,3,3-pentamethyldisiloxane",Styrene,benzene,80.0,free radical,solvent,0.4679999999999999,0,0.38734966598203724,1.2498994880248575,False,0.269709227959557,True,0.036445399833677436,False,0.46257424356390064,False,0.3034899990653435,False,0.3056951606668053,False,0.5981160048874498,False,0.662341976137294,False,0.662341976137294,False,0.6876913941614359
